date,region,crop_focus,latitude,longitude,rainfall_mm,temp_max,temp_min,wind_speed_kmh,consecutive_dry_days,weather_score,anomaly_type,source
2024-10-28,Punjab (Ludhiana District),Wheat,30.9,75.8,0.0,32.1,19.3,22.0,23,0.0,NORMAL,ERA5_PUBLIC_DATASET
2024-10-29,Punjab (Ludhiana District),Wheat,30.9,75.8,0.0,32.9,19.7,22.0,24,0.0,NORMAL,ERA5_PUBLIC_DATASET
2024-10-30,Punjab (Ludhiana District),Wheat,30.9,75.8,0.0,33.0,18.9,20.5,25,0.0,NORMAL,ERA5_PUBLIC_DATASET
2024-10-31,Punjab (Ludhiana District),Wheat,30.9,75.8,0.0,31.8,18.6,29.9,26,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-01,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,19.7,7.2,16.6,1,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-02,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,19.1,7.2,20.9,2,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-03,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,19.3,6.9,19.4,3,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-04,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,18.4,5.2,25.9,4,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-05,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,18.5,3.2,16.6,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-06,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,18.2,3.6,18.4,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-07,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,20.0,4.5,16.2,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-08,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,23.0,6.6,21.6,8,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-09,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,23.5,8.7,20.5,9,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-10,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,23.8,8.9,20.2,10,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-11,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,23.1,9.0,30.2,11,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-12,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,23.5,12.7,23.4,12,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-13,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,23.5,12.2,34.2,13,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-14,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,18.2,8.1,26.3,14,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-15,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,16.9,3.9,20.5,15,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-16,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,17.9,3.5,16.6,16,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-17,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,18.2,3.6,14.4,17,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-18,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,18.6,4.6,20.9,18,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-19,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,19.9,6.5,24.5,19,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-20,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,20.2,8.6,33.1,20,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-21,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,21.4,8.6,24.5,21,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-22,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.7,20.6,10.9,31.7,22,0.3,NORMAL,ERA5_PUBLIC_DATASET
2023-01-23,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.2,21.8,10.2,30.6,23,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-01-24,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.5,21.8,11.7,31.0,24,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-01-25,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,21.3,11.2,28.4,25,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-26,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,20.4,9.8,29.5,26,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-27,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,20.9,6.3,27.4,27,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-28,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,22.0,6.3,18.7,28,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-01-29,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,7.1,19.2,12.3,36.4,0,3.5,NORMAL,ERA5_PUBLIC_DATASET
2023-01-30,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,7.3,19.6,11.5,28.8,0,3.6,NORMAL,ERA5_PUBLIC_DATASET
2023-01-31,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,20.9,10.2,27.0,1,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-01,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,21.8,8.1,26.6,2,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-02,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,23.4,8.4,19.8,3,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-03,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,24.3,8.7,14.0,4,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-04,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,24.9,10.3,24.5,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-05,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,25.7,11.5,21.6,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-06,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,26.4,12.0,28.1,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-07,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,25.4,12.7,31.7,8,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-08,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,25.4,11.0,25.2,9,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-09,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,26.3,10.7,33.8,10,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-10,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,28.4,14.0,38.2,11,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-11,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,27.7,16.0,29.2,12,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-12,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,24.9,11.6,42.8,13,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-13,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,24.3,9.8,34.2,14,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-14,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,27.1,11.8,26.6,15,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-15,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.9,14.8,33.1,16,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-16,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.7,13.5,18.4,17,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-17,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.9,14.4,16.9,18,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-18,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.1,14.4,18.4,19,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-19,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.7,14.1,24.1,20,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-20,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.7,16.6,29.2,21,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-21,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.4,18.5,31.0,22,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-22,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.2,16.7,23.4,23,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-23,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.7,16.1,22.7,24,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-24,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,28.6,16.6,20.9,25,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-25,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.8,15.7,21.2,26,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-26,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.8,15.0,22.0,27,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-27,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.3,16.9,23.8,28,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-02-28,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.0,17.2,29.5,29,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-01,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.1,29.0,16.9,36.4,30,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-03-02,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.0,16.8,26.3,31,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-03,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.4,17.1,24.1,32,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-04,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.1,19.1,25.9,33,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-05,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.6,16.7,27.0,34,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-06,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.3,16.4,28.8,35,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-07,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.8,16.0,31.3,36,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-08,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,2.9,25.2,16.7,27.0,0,1.4,NORMAL,ERA5_PUBLIC_DATASET
2023-03-09,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.2,28.6,15.6,34.9,1,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-03-10,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.9,15.8,22.7,2,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-11,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.0,16.1,22.0,3,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-12,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.5,17.9,23.0,4,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-13,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,32.4,19.6,21.6,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-14,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,32.9,17.5,32.0,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-15,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.9,18.2,32.4,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-16,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.8,30.0,20.7,43.2,8,0.4,NORMAL,ERA5_PUBLIC_DATASET
2023-03-17,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,2.3,30.5,18.4,50.8,0,1.1,NORMAL,ERA5_PUBLIC_DATASET
2023-03-18,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,1.3,27.7,16.1,37.4,0,0.7,NORMAL,ERA5_PUBLIC_DATASET
2023-03-19,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,12.0,27.8,16.7,40.0,0,6.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-20,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,9.0,25.0,15.7,37.8,0,4.5,NORMAL,ERA5_PUBLIC_DATASET
2023-03-21,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,28.3,13.9,28.4,1,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-22,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.3,28.1,15.2,28.1,2,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-03-23,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.3,16.5,22.7,3,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-24,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.3,29.5,17.9,32.4,4,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-03-25,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,29.8,16.5,25.6,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-26,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,28.8,17.8,28.4,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-27,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,30.2,17.8,36.7,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-28,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.7,16.3,31.7,8,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-29,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,32.0,18.2,31.7,9,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-03-30,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,9.2,31.4,18.5,45.0,0,4.6,NORMAL,ERA5_PUBLIC_DATASET
2023-03-31,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,5.3,26.9,16.2,45.7,0,2.6,NORMAL,ERA5_PUBLIC_DATASET
2023-04-01,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.1,28.1,15.2,30.6,1,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-04-02,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.5,30.4,16.5,40.0,2,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-04-03,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,32.5,17.7,45.7,3,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-04,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.2,18.6,27.7,4,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-05,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,32.5,19.4,20.9,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-06,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.2,19.5,33.5,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-07,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,33.8,20.5,31.0,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-08,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,33.5,19.3,24.8,8,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-09,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,34.8,19.8,31.3,9,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-10,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,35.5,19.6,36.0,10,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-11,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,37.0,21.1,29.9,11,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-12,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,36.1,22.5,33.8,12,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-13,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,36.9,22.6,25.9,13,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-14,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,37.9,24.1,33.5,14,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-15,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,38.8,24.1,30.2,15,72.4,DROUGHT,ERA5_PUBLIC_DATASET
2023-04-16,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,37.5,24.0,31.7,16,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-17,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,38.1,23.7,34.6,17,70.3,DROUGHT,ERA5_PUBLIC_DATASET
2023-04-18,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,39.3,25.6,37.4,18,73.9,DROUGHT,ERA5_PUBLIC_DATASET
2023-04-19,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,37.3,26.0,42.5,19,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-20,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,35.5,25.3,45.7,20,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-21,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,35.6,22.6,42.5,21,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-22,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,36.2,22.0,30.6,22,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-23,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,33.1,21.9,51.1,23,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-24,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,32.2,18.7,25.6,24,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-25,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,33.8,20.0,30.6,25,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-26,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,35.0,21.4,31.3,26,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-27,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,35.4,22.1,44.3,27,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-04-28,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.9,33.3,22.5,43.2,28,0.5,NORMAL,ERA5_PUBLIC_DATASET
2023-04-29,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.5,30.1,21.7,34.2,29,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-04-30,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,1.8,29.9,19.1,40.7,0,0.9,NORMAL,ERA5_PUBLIC_DATASET
2023-05-01,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,13.8,28.5,18.2,32.8,0,6.9,NORMAL,ERA5_PUBLIC_DATASET
2023-05-02,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,31.4,17.9,26.6,1,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-03,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,2.2,31.7,19.4,60.5,0,60.8,EXTREME_WIND,ERA5_PUBLIC_DATASET
2023-05-04,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,32.3,19.0,22.0,1,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-05,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.5,35.1,19.8,26.6,2,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-05-06,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,36.8,22.3,43.2,3,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-07,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,38.2,22.0,34.6,4,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-08,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,38.5,24.5,43.9,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-09,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,39.2,24.6,40.7,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-10,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,38.9,22.5,43.6,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-11,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,40.4,22.4,34.9,8,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-12,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,42.3,24.0,40.7,9,0.0,HEATWAVE,ERA5_PUBLIC_DATASET
2023-05-13,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,43.4,26.6,41.8,10,0.0,HEATWAVE,ERA5_PUBLIC_DATASET
2023-05-14,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,42.0,27.9,45.0,11,0.0,HEATWAVE,ERA5_PUBLIC_DATASET
2023-05-15,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,40.9,25.8,42.5,12,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-16,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.2,38.5,28.6,50.0,13,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-05-17,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,39.4,27.9,41.0,14,74.2,DROUGHT,ERA5_PUBLIC_DATASET
2023-05-18,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,38.4,26.0,31.0,15,71.2,DROUGHT,ERA5_PUBLIC_DATASET
2023-05-19,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,39.9,25.6,36.0,16,75.7,DROUGHT,ERA5_PUBLIC_DATASET
2023-05-20,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,41.5,25.6,40.3,17,80.5,DROUGHT,ERA5_PUBLIC_DATASET
2023-05-21,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.2,42.5,31.0,43.2,18,83.5,DROUGHT,ERA5_PUBLIC_DATASET
2023-05-22,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,42.1,30.3,46.8,19,82.3,DROUGHT,ERA5_PUBLIC_DATASET
2023-05-23,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,41.3,30.7,39.6,20,79.9,DROUGHT,ERA5_PUBLIC_DATASET
2023-05-24,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,13.0,36.9,23.5,60.8,0,61.2,EXTREME_WIND,ERA5_PUBLIC_DATASET
2023-05-25,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,3.4,34.4,24.2,48.2,0,1.7,NORMAL,ERA5_PUBLIC_DATASET
2023-05-26,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,4.2,34.1,20.8,33.1,0,2.1,NORMAL,ERA5_PUBLIC_DATASET
2023-05-27,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,4.7,33.3,21.3,61.2,0,61.8,EXTREME_WIND,ERA5_PUBLIC_DATASET
2023-05-28,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,35.7,21.4,56.9,1,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-05-29,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.2,32.5,23.6,35.3,2,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-05-30,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,1.0,35.5,22.7,33.8,0,0.5,NORMAL,ERA5_PUBLIC_DATASET
2023-05-31,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.1,32.1,20.9,43.2,1,0.1,NORMAL,ERA5_PUBLIC_DATASET
2023-06-01,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.4,35.6,22.2,39.2,2,0.2,NORMAL,ERA5_PUBLIC_DATASET
2023-06-02,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.6,33.4,21.1,37.1,3,0.3,NORMAL,ERA5_PUBLIC_DATASET
2023-06-03,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.2,36.5,24.0,61.6,4,62.4,EXTREME_WIND,ERA5_PUBLIC_DATASET
2023-06-04,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,35.4,23.2,31.3,5,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-05,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,36.1,24.1,29.2,6,0.0,NORMAL,ERA5_PUBLIC_DATASET
2023-06-06,Rajasthan (Jaipur District),Corn / Coarse Grains,26.9,75.8,0.0,38.1,24.1,46.4,7,0.0,NORMAL,ERA5_PUBLIC_DATASET
